dmy float,dmy,irtemp c,min c,max c
1839.8579234972678,1839-11-10,,,
1839.9398907103825,1839-12-10,,,
1839.7814207650274,1839-10-13,,,
1839.7841530054645,1839-10-14,,,
1839.7868852459017,1839-10-15,,,
1839.7896174863388,1839-10-16,,,
1839.792349726776,1839-10-17,,,
1839.795081967213,1839-10-18,,,
1839.7978142076502,1839-10-19,,,
1839.8005464480875,1839-10-20,,,
1839.8032786885246,1839-10-21,,,
1839.8060109289618,1839-10-22,,,
1839.808743169399,1839-10-23,,,
1839.811475409836,1839-10-24,,,
1839.8142076502731,1839-10-25,,,
1839.8169398907103,1839-10-26,,,
1839.8196721311476,1839-10-27,,,
1839.8224043715848,1839-10-28,,,
1839.8251366120219,1839-10-29,,,
1839.827868852459,1839-10-30,,,
1839.8306010928961,1839-10-31,,,
1839.0300546448088,1839-01-11,,,
1839.1147540983607,1839-02-11,,,
1839.191256830601,1839-03-11,,,
1839.275956284153,1839-04-11,,,
1839.3579234972678,1839-05-11,,,
1839.4426229508197,1839-06-11,,,
1839.5245901639344,1839-07-11,,,
1839.6092896174864,1839-08-11,,,
1839.6939890710382,1839-09-11,,,
1839.775956284153,1839-10-11,,,
1839.860655737705,1839-11-11,,,
1839.9426229508197,1839-12-11,,,
1839.8661202185792,1839-11-13,,,
1839.8688524590164,1839-11-14,,,
1839.8715846994535,1839-11-15,,,
1839.8743169398906,1839-11-16,,,
1839.877049180328,1839-11-17,,,
1839.879781420765,1839-11-18,,,
1839.8825136612022,1839-11-19,,,
1839.8852459016393,1839-11-20,,,
1839.8879781420765,1839-11-21,,,
1839.8907103825136,1839-11-22,,,
1839.8934426229507,1839-11-23,,,
1839.896174863388,1839-11-24,,,
1839.8989071038252,1839-11-25,,,
1839.9016393442623,1839-11-26,,,
1839.9043715846994,1839-11-27,,,
1839.9071038251366,1839-11-28,,,
1839.9098360655737,1839-11-29,,,
1839.9125683060108,1839-11-30,,,
1839.032786885246,1839-01-12,,,
1839.1174863387978,1839-02-12,,,
1839.1939890710382,1839-03-12,,,
1839.27868852459,1839-04-12,,,
1839.360655737705,1839-05-12,,,
1839.4453551912568,1839-06-12,,,
1839.5273224043715,1839-07-12,,,
1839.6120218579235,1839-08-12,,,
1839.6967213114754,1839-09-12,,,
1839.77868852459,1839-10-12,,,
1839.863387978142,1839-11-12,,,
1839.9453551912568,1839-12-12,,,
1839.948087431694,1839-12-13,,,
1839.950819672131,1839-12-14,,,
1839.9535519125684,1839-12-15,,,
1839.9562841530055,1839-12-16,,,
1839.9590163934427,1839-12-17,,,
1839.9617486338798,1839-12-18,,,
1839.964480874317,1839-12-19,,,
1839.967213114754,1839-12-20,,,
1839.9699453551912,1839-12-21,,,
1839.9726775956285,1839-12-22,,,
1839.9754098360656,1839-12-23,,,
1839.9781420765028,1839-12-24,,,
1839.98087431694,1839-12-25,,,
1839.983606557377,1839-12-26,,,
1839.9863387978141,1839-12-27,,,
1839.9890710382513,1839-12-28,,,
1839.9918032786886,1839-12-29,,,
1839.9945355191257,1839-12-30,,,
1839.9972677595629,1839-12-31,,,
1840.0027397260274,1840-01-01,,,
1840.0876712328768,1840-02-01,,,
1840.1671232876713,1840-03-01,,,
1840.2520547945205,1840-04-01,,,
1840.3342465753424,1840-05-01,,,
1840.4191780821918,1840-06-01,,,
1840.5013698630137,1840-07-01,,,
1840.5863013698631,1840-08-01,,,
1840.6712328767123,1840-09-01,,,
1840.7534246575342,1840-10-01,,,
1840.8383561643836,1840-11-01,,,
1840.9205479452055,1840-12-01,,,
1840.035616438356,1840-01-13,,,
1840.0383561643835,1840-01-14,,,
1840.041095890411,1840-01-15,,,
1840.0438356164384,1840-01-16,,,
1840.0465753424658,1840-01-17,,,
1840.0493150684931,1840-01-18,,,
1840.0520547945205,1840-01-19,,,
1840.054794520548,1840-01-20,,,
1840.0575342465754,1840-01-21,,,
1840.0602739726028,1840-01-22,,,
1840.0630136986301,1840-01-23,,,
1840.0657534246575,1840-01-24,,,
1840.0684931506848,1840-01-25,,,
1840.0712328767124,1840-01-26,,,
1840.0739726027398,1840-01-27,,,
1840.0767123287671,1840-01-28,,,
1840.0794520547945,1840-01-29,,,
1840.0821917808219,1840-01-30,,,
1840.0849315068492,1840-01-31,,,
1840.0054794520547,1840-01-02,,,
1840.0904109589042,1840-02-02,,,
1840.1698630136987,1840-03-02,,,
1840.2547945205479,1840-04-02,,,
1840.33698630137,1840-05-02,,,
1840.4219178082192,1840-06-02,,,
1840.504109589041,1840-07-02,,,
1840.5890410958905,1840-08-02,,,
1840.6739726027397,1840-09-02,,,
1840.7561643835616,1840-10-02,,,
1840.841095890411,1840-11-02,,,
1840.9232876712329,1840-12-02,,,
1840.1205479452055,1840-02-13,,,
1840.123287671233,1840-02-14,,,
1840.1260273972603,1840-02-15,,,
1840.1287671232876,1840-02-16,,,
1840.131506849315,1840-02-17,,,
1840.1342465753426,1840-02-18,,,
1840.13698630137,1840-02-19,,,
1840.1397260273973,1840-02-20,,,
1840.1424657534246,1840-02-21,,,
1840.145205479452,1840-02-22,,,
1840.1479452054793,1840-02-23,,,
1840.150684931507,1840-02-24,,,
1840.1534246575343,1840-02-25,,,
1840.1561643835616,1840-02-26,,,
1840.158904109589,1840-02-27,,,
1840.1616438356164,1840-02-28,,,
1840.164383561644,1840-02-29,,,
1840.0082191780823,1840-01-03,,,
1840.0931506849315,1840-02-03,,,
1840.172602739726,1840-03-03,,,
1840.2575342465752,1840-04-03,,,
1840.3397260273973,1840-05-03,,,
1840.4246575342465,1840-06-03,,,
1840.5068493150684,1840-07-03,,,
1840.5917808219178,1840-08-03,,,
1840.676712328767,1840-09-03,,,
1840.7589041095891,1840-10-03,,,
1840.8438356164384,1840-11-03,,,
1840.9260273972602,1840-12-03,,,
1840.2,1840-03-13,,,
1840.2027397260274,1840-03-14,,,
1840.2054794520548,1840-03-15,,,
1840.2082191780821,1840-03-16,,,
1840.2109589041097,1840-03-17,,,
1840.213698630137,1840-03-18,,,
1840.2164383561644,1840-03-19,,,
1840.2191780821918,1840-03-20,,,
1840.2219178082191,1840-03-21,,,
1840.2246575342465,1840-03-22,,,
1840.227397260274,1840-03-23,,,
1840.2301369863014,1840-03-24,,,
1840.2328767123288,1840-03-25,,,
1840.2356164383561,1840-03-26,,,
1840.2383561643835,1840-03-27,,,
1840.2410958904109,1840-03-28,,,
1840.2438356164384,1840-03-29,,,
1840.2465753424658,1840-03-30,,,
1840.2493150684932,1840-03-31,,,
1840.0109589041097,1840-01-04,,,
1840.0958904109589,1840-02-04,,,
1840.1753424657534,1840-03-04,,,
1840.2602739726028,1840-04-04,,,
1840.3424657534247,1840-05-04,,,
1840.427397260274,1840-06-04,,,
1840.509589041096,1840-07-04,,,
1840.5945205479452,1840-08-04,,,
1840.6794520547944,1840-09-04,,,
1840.7616438356165,1840-10-04,,,
1840.8465753424657,1840-11-04,,,
1840.9287671232876,1840-12-04,,,
1840.2849315068493,1840-04-13,,,
1840.2876712328766,1840-04-14,,,
1840.2904109589042,1840-04-15,,,
1840.2931506849316,1840-04-16,,,
1840.295890410959,1840-04-17,,,
1840.2986301369863,1840-04-18,,,
1840.3013698630136,1840-04-19,,,
1840.304109589041,1840-04-20,,,
1840.3068493150686,1840-04-21,,,
1840.309589041096,1840-04-22,,,
1840.3123287671233,1840-04-23,,,
1840.3150684931506,1840-04-24,,,
1840.317808219178,1840-04-25,,,
1840.3205479452056,1840-04-26,,,
1840.323287671233,1840-04-27,,,
1840.3260273972603,1840-04-28,,,
1840.3287671232877,1840-04-29,,,
1840.331506849315,1840-04-30,,,
1840.013698630137,1840-01-05,,,
1840.0986301369862,1840-02-05,,,
1840.1780821917807,1840-03-05,,,
1840.2630136986302,1840-04-05,,,
1840.345205479452,1840-05-05,,,
1840.4301369863015,1840-06-05,,,
1840.5123287671233,1840-07-05,,,
1840.5972602739726,1840-08-05,,,
1840.682191780822,1840-09-05,,,
1840.7643835616439,1840-10-05,,,
1840.849315068493,1840-11-05,,,
1840.9315068493152,1840-12-05,,,
1840.3671232876711,1840-05-13,,,
1840.3698630136987,1840-05-14,,,
1840.372602739726,1840-05-15,,,
1840.3753424657534,1840-05-16,,,
1840.3780821917808,1840-05-17,,,
1840.3808219178081,1840-05-18,,,
1840.3835616438357,1840-05-19,,,
1840.386301369863,1840-05-20,,,
1840.3890410958904,1840-05-21,,,
1840.3917808219178,1840-05-22,,,
1840.3945205479451,1840-05-23,,,
1840.3972602739725,1840-05-24,,,
1840.4,1840-05-25,,,
1840.4027397260274,1840-05-26,,,
1840.4054794520548,1840-05-27,,,
1840.4082191780822,1840-05-28,,,
1840.4109589041095,1840-05-29,,,
1840.4136986301369,1840-05-30,,,
1840.4164383561645,1840-05-31,,,
1840.0164383561644,1840-01-06,,,
1840.1013698630136,1840-02-06,,,
1840.1808219178083,1840-03-06,,,
1840.2657534246575,1840-04-06,,,
1840.3479452054794,1840-05-06,,,
1840.4328767123288,1840-06-06,,,
1840.5150684931507,1840-07-06,,,
1840.6,1840-08-06,,,
1840.6849315068494,1840-09-06,,,
1840.7671232876712,1840-10-06,,,
1840.8520547945207,1840-11-06,,,
1840.9342465753425,1840-12-06,,,
1840.4520547945206,1840-06-13,,,
1840.454794520548,1840-06-14,,,
1840.4575342465753,1840-06-15,,,
1840.4602739726026,1840-06-16,,,
1840.4630136986302,1840-06-17,,,
1840.4657534246576,1840-06-18,,,
1840.468493150685,1840-06-19,,,
1840.4712328767123,1840-06-20,,,
1840.4739726027397,1840-06-21,,,
1840.4767123287672,1840-06-22,,,
1840.4794520547946,1840-06-23,,,
1840.482191780822,1840-06-24,,,
1840.4849315068493,1840-06-25,,,
1840.4876712328767,1840-06-26,,,
1840.490410958904,1840-06-27,,,
1840.4931506849316,1840-06-28,,,
1840.495890410959,1840-06-29,,,
1840.4986301369863,1840-06-30,,,
1840.0191780821917,1840-01-07,,,
1840.1041095890412,1840-02-07,,,
1840.1835616438357,1840-03-07,,,
1840.268493150685,1840-04-07,,,
1840.3506849315067,1840-05-07,,,
1840.4356164383562,1840-06-07,,,
1840.517808219178,1840-07-07,,,
1840.6027397260275,1840-08-07,,,
1840.6876712328767,1840-09-07,,,
1840.7698630136986,1840-10-07,,,
1840.854794520548,1840-11-07,,,
1840.9369863013699,1840-12-07,,,
1840.5342465753424,1840-07-13,,,
1840.5369863013698,1840-07-14,,,
1840.5397260273974,1840-07-15,,,
1840.5424657534247,1840-07-16,,,
1840.545205479452,1840-07-17,,,
1840.5479452054794,1840-07-18,,,
1840.5506849315068,1840-07-19,,,
1840.5534246575342,1840-07-20,,,
1840.5561643835617,1840-07-21,,,
1840.558904109589,1840-07-22,,,
1840.5616438356165,1840-07-23,,,
1840.5643835616438,1840-07-24,,,
1840.5671232876712,1840-07-25,,,
1840.5698630136985,1840-07-26,,,
1840.572602739726,1840-07-27,,,
1840.5753424657535,1840-07-28,,,
1840.5780821917808,1840-07-29,,,
1840.5808219178082,1840-07-30,,,
1840.5835616438355,1840-07-31,,,
1840.021917808219,1840-01-08,,,
1840.1068493150685,1840-02-08,,,
1840.186301369863,1840-03-08,,,
1840.2712328767122,1840-04-08,,,
1840.3534246575343,1840-05-08,,,
1840.4383561643835,1840-06-08,,,
1840.5205479452054,1840-07-08,,,
1840.6054794520549,1840-08-08,,,
1840.690410958904,1840-09-08,,,
1840.772602739726,1840-10-08,,,
1840.8575342465754,1840-11-08,,,
1840.9397260273972,1840-12-08,,,
1840.6191780821919,1840-08-13,,,
1840.6219178082192,1840-08-14,,,
1840.6246575342466,1840-08-15,,,
1840.627397260274,1840-08-16,,,
1840.6301369863013,1840-08-17,,,
1840.6328767123289,1840-08-18,,,
1840.6356164383562,1840-08-19,,,
1840.6383561643836,1840-08-20,,,
1840.641095890411,1840-08-21,,,
1840.6438356164383,1840-08-22,,,
1840.6465753424657,1840-08-23,,,
1840.6493150684933,1840-08-24,,,
1840.6520547945206,1840-08-25,,,
1840.654794520548,1840-08-26,,,
1840.6575342465753,1840-08-27,,,
1840.6602739726027,1840-08-28,,,
1840.66301369863,1840-08-29,,,
1840.6657534246576,1840-08-30,,,
1840.668493150685,1840-08-31,,,
1840.0246575342467,1840-01-09,,,
1840.109589041096,1840-02-09,,,
1840.1890410958904,1840-03-09,,,
1840.2739726027398,1840-04-09,,,
1840.3561643835617,1840-05-09,,,
1840.441095890411,1840-06-09,,,
1840.5232876712328,1840-07-09,,,
1840.6082191780822,1840-08-09,,,
1840.6931506849314,1840-09-09,,,
1840.7753424657535,1840-10-09,,,
1840.8602739726027,1840-11-09,,,
1840.9424657534246,1840-12-09,,,
1840.704109589041,1840-09-13,,,
1840.7068493150684,1840-09-14,,,
1840.7095890410958,1840-09-15,,,
1840.7123287671234,1840-09-16,,,
1840.7150684931507,1840-09-17,,,
1840.717808219178,1840-09-18,,,
1840.7205479452055,1840-09-19,,,
1840.7232876712328,1840-09-20,,,
1840.7260273972602,1840-09-21,,,
1840.7287671232878,1840-09-22,,,
1840.731506849315,1840-09-23,,,
1840.7342465753425,1840-09-24,,,
1840.7369863013698,1840-09-25,,,
1840.7397260273972,1840-09-26,,,
1840.7424657534248,1840-09-27,,,
1840.7452054794521,1840-09-28,,,
1840.7479452054795,1840-09-29,,,
1840.7506849315068,1840-09-30,,,
1840.027397260274,1840-01-10,,,
1840.1123287671232,1840-02-10,,,
1840.1917808219177,1840-03-10,,,
1840.2767123287672,1840-04-10,,,
1840.358904109589,1840-05-10,,,
1840.4438356164383,1840-06-10,,,
1840.5260273972603,1840-07-10,,,
1840.6109589041096,1840-08-10,,,
1840.695890410959,1840-09-10,,,
1840.7780821917809,1840-10-10,,,
1840.86301369863,1840-11-10,,,
1840.945205479452,1840-12-10,,,
1840.786301369863,1840-10-13,,,
1840.7890410958903,1840-10-14,,,
1840.7917808219179,1840-10-15,,,
1840.7945205479452,1840-10-16,,,
1840.7972602739726,1840-10-17,,,
1840.8,1840-10-18,,,
1840.8027397260273,1840-10-19,,,
1840.805479452055,1840-10-20,,,
1840.8082191780823,1840-10-21,,,
1840.8109589041096,1840-10-22,,,
1840.813698630137,1840-10-23,,,
1840.8164383561643,1840-10-24,,,
1840.8191780821917,1840-10-25,,,
1840.8219178082193,1840-10-26,,,
1840.8246575342466,1840-10-27,,,
1840.827397260274,1840-10-28,,,
1840.8301369863013,1840-10-29,,,
1840.8328767123287,1840-10-30,,,
1840.835616438356,1840-10-31,,,
1840.0301369863014,1840-01-11,,,
1840.1150684931506,1840-02-11,,,
1840.194520547945,1840-03-11,,,
1840.2794520547945,1840-04-11,,,
1840.3616438356164,1840-05-11,,,
1840.4465753424658,1840-06-11,,,
1840.5287671232877,1840-07-11,,,
1840.613698630137,1840-08-11,,,
1840.6986301369864,1840-09-11,,,
1840.7808219178082,1840-10-11,,,
1840.8657534246574,1840-11-11,,,
1840.9479452054795,1840-12-11,,,
1840.8712328767124,1840-11-13,,,
1840.8739726027397,1840-11-14,,,
1840.876712328767,1840-11-15,,,
1840.8794520547945,1840-11-16,,,
1840.8821917808218,1840-11-17,,,
1840.8849315068494,1840-11-18,,,
1840.8876712328768,1840-11-19,,,
1840.890410958904,1840-11-20,,,
1840.8931506849315,1840-11-21,,,
1840.8958904109588,1840-11-22,,,
1840.8986301369864,1840-11-23,,,
1840.9013698630138,1840-11-24,,,
1840.9041095890411,1840-11-25,,,
1840.9068493150685,1840-11-26,,,
1840.9095890410958,1840-11-27,,,
1840.9123287671232,1840-11-28,,,
1840.9150684931508,1840-11-29,,,
1840.9178082191781,1840-11-30,,,
1840.0328767123287,1840-01-12,,,
1840.1178082191782,1840-02-12,,,
1840.1972602739727,1840-03-12,,,
1840.282191780822,1840-04-12,,,
1840.3643835616438,1840-05-12,,,
1840.4493150684932,1840-06-12,,,
1840.531506849315,1840-07-12,,,
1840.6164383561643,1840-08-12,,,
1840.7013698630137,1840-09-12,,,
1840.7835616438356,1840-10-12,,,
1840.868493150685,1840-11-12,,,
1840.9506849315069,1840-12-12,,,
1840.9534246575342,1840-12-13,,,
1840.9561643835616,1840-12-14,,,
1840.958904109589,1840-12-15,,,
1840.9616438356165,1840-12-16,,,
1840.964383561644,1840-12-17,,,
1840.9671232876713,1840-12-18,,,
1840.9698630136986,1840-12-19,,,
1840.972602739726,1840-12-20,,,
1840.9753424657533,1840-12-21,,,
1840.978082191781,1840-12-22,,,
1840.9808219178083,1840-12-23,,,
1840.9835616438356,1840-12-24,,,
1840.986301369863,1840-12-25,,,
1840.9890410958903,1840-12-26,,,
1840.9917808219177,1840-12-27,,,
1840.9945205479453,1840-12-28,,,
1840.9972602739726,1840-12-29,,,
1841.0,1840-12-30,,,
1841.0027397260274,1840-12-31,,,
1841.0027322404371,1841-01-01,,,
1841.0874316939892,1841-02-01,,,
1841.1639344262296,1841-03-01,,,
1841.2486338797814,1841-04-01,,,
1841.3306010928961,1841-05-01,,,
1841.4153005464482,1841-06-01,,,
1841.4972677595629,1841-07-01,,,
1841.5819672131147,1841-08-01,,,
1841.6666666666667,1841-09-01,,,
1841.7486338797814,1841-10-01,,,
1841.8333333333333,1841-11-01,,,
1841.9153005464482,1841-12-01,,,
1841.035519125683,1841-01-13,,,
1841.0382513661202,1841-01-14,,,
1841.0409836065573,1841-01-15,,,
1841.0437158469945,1841-01-16,,,
1841.0464480874316,1841-01-17,,,
1841.049180327869,1841-01-18,,,
1841.051912568306,1841-01-19,,,
1841.0546448087432,1841-01-20,,,
1841.0573770491803,1841-01-21,,,
1841.0601092896175,1841-01-22,,,
1841.0628415300546,1841-01-23,,,
1841.0655737704917,1841-01-24,,,
1841.068306010929,1841-01-25,,,
1841.0710382513662,1841-01-26,,,
1841.0737704918033,1841-01-27,,,
1841.0765027322404,1841-01-28,,,
1841.0792349726776,1841-01-29,,,
1841.0819672131147,1841-01-30,,,
1841.0846994535518,1841-01-31,,,
1841.0054644808743,1841-01-02,,,
1841.0901639344263,1841-02-02,,,
1841.1666666666667,1841-03-02,,,
1841.2513661202186,1841-04-02,,,
1841.3333333333333,1841-05-02,,,
1841.4180327868853,1841-06-02,,,
1841.5,1841-07-02,,,
1841.5846994535518,1841-08-02,,,
1841.6693989071039,1841-09-02,,,
1841.7513661202186,1841-10-02,,,
1841.8360655737704,1841-11-02,,,
1841.9180327868853,1841-12-02,,,
1841.120218579235,1841-02-13,,,
1841.122950819672,1841-02-14,,,
1841.1256830601094,1841-02-15,,,
1841.1284153005465,1841-02-16,,,
1841.1311475409836,1841-02-17,,,
1841.1338797814208,1841-02-18,,,
1841.136612021858,1841-02-19,,,
1841.139344262295,1841-02-20,,,
1841.1420765027322,1841-02-21,,,
1841.1448087431695,1841-02-22,,,
1841.1475409836066,1841-02-23,,,
1841.1502732240438,1841-02-24,,,
1841.1530054644809,1841-02-25,,,
1841.155737704918,1841-02-26,,,
1841.1584699453551,1841-02-27,,,
1841.1612021857923,1841-02-28,,,
1841.0081967213114,1841-01-03,,,
1841.0928961748634,1841-02-03,,,
1841.1693989071039,1841-03-03,,,
1841.2540983606557,1841-04-03,,,
1841.3360655737704,1841-05-03,,,
1841.4207650273224,1841-06-03,,,
1841.5027322404371,1841-07-03,,,
1841.5874316939892,1841-08-03,,,
1841.672131147541,1841-09-03,,,
1841.7540983606557,1841-10-03,,,
1841.8387978142077,1841-11-03,,,
1841.9207650273224,1841-12-03,,,
1841.1967213114754,1841-03-13,,,
1841.1994535519125,1841-03-14,,,
1841.2021857923498,1841-03-15,,,
1841.204918032787,1841-03-16,,,
1841.207650273224,1841-03-17,,,
1841.2103825136612,1841-03-18,,,
1841.2131147540983,1841-03-19,,,
1841.2158469945355,1841-03-20,,,
1841.2185792349726,1841-03-21,,,
1841.22131147541,1841-03-22,,,
1841.224043715847,1841-03-23,,,
1841.2267759562842,1841-03-24,,,
1841.2295081967213,1841-03-25,,,
1841.2322404371585,1841-03-26,,,
1841.2349726775956,1841-03-27,,,
1841.2377049180327,1841-03-28,,,
1841.24043715847,1841-03-29,,,
1841.2431693989072,1841-03-30,,,
1841.2459016393443,1841-03-31,,,
1841.0109289617487,1841-01-04,,,
1841.0956284153006,1841-02-04,,,
1841.172131147541,1841-03-04,,,
1841.2568306010928,1841-04-04,,,
1841.3387978142077,1841-05-04,,,
1841.4234972677596,1841-06-04,,,
1841.5054644808743,1841-07-04,,,
1841.5901639344263,1841-08-04,,,
1841.6748633879781,1841-09-04,,,
1841.7568306010928,1841-10-04,,,
1841.8415300546449,1841-11-04,,,
1841.9234972677596,1841-12-04,,,
1841.2814207650274,1841-04-13,,,
1841.2841530054645,1841-04-14,,,
1841.2868852459017,1841-04-15,,,
1841.2896174863388,1841-04-16,,,
1841.292349726776,1841-04-17,,,
1841.295081967213,1841-04-18,,,
1841.2978142076502,1841-04-19,,,
1841.3005464480875,1841-04-20,,,
1841.3032786885246,1841-04-21,,,
1841.3060109289618,1841-04-22,,,
1841.308743169399,1841-04-23,,,
1841.311475409836,1841-04-24,,,
1841.3142076502731,1841-04-25,,,
1841.3169398907103,1841-04-26,,,
1841.3196721311476,1841-04-27,,,
1841.3224043715848,1841-04-28,,,
1841.3251366120219,1841-04-29,,,
1841.327868852459,1841-04-30,,,
1841.0136612021859,1841-01-05,,,
1841.0983606557377,1841-02-05,,,
1841.1748633879781,1841-03-05,,,
1841.25956284153,1841-04-05,,,
1841.3415300546449,1841-05-05,,,
1841.4262295081967,1841-06-05,,,
1841.5081967213114,1841-07-05,,,
1841.5928961748634,1841-08-05,,,
1841.6775956284152,1841-09-05,,,
1841.75956284153,1841-10-05,,,
1841.844262295082,1841-11-05,,,
1841.9262295081967,1841-12-05,,,
1841.363387978142,1841-05-13,,,
1841.3661202185792,1841-05-14,,,
1841.3688524590164,1841-05-15,,,
1841.3715846994535,1841-05-16,,,
1841.3743169398906,1841-05-17,,,
1841.377049180328,1841-05-18,,,
1841.379781420765,1841-05-19,,,
1841.3825136612022,1841-05-20,,,
1841.3852459016393,1841-05-21,,,
1841.3879781420765,1841-05-22,,,
1841.3907103825136,1841-05-23,,,
1841.3934426229507,1841-05-24,,,
1841.396174863388,1841-05-25,,,
1841.3989071038252,1841-05-26,,,
1841.4016393442623,1841-05-27,,,
1841.4043715846994,1841-05-28,,,
1841.4071038251366,1841-05-29,,,
1841.4098360655737,1841-05-30,,,
1841.4125683060108,1841-05-31,,,
1841.016393442623,1841-01-06,,,
1841.1010928961748,1841-02-06,,,
1841.1775956284152,1841-03-06,,,
1841.2622950819673,1841-04-06,,,
1841.344262295082,1841-05-06,,,
1841.4289617486338,1841-06-06,,,
1841.5109289617487,1841-07-06,,,
1841.5956284153006,1841-08-06,,,
1841.6803278688524,1841-09-06,,,
1841.7622950819673,1841-10-06,,,
1841.8469945355191,1841-11-06,,,
1841.9289617486338,1841-12-06,,,
1841.448087431694,1841-06-13,,,
1841.450819672131,1841-06-14,,,
1841.4535519125684,1841-06-15,,,
1841.4562841530055,1841-06-16,,,
1841.4590163934427,1841-06-17,,,
1841.4617486338798,1841-06-18,,,
1841.464480874317,1841-06-19,,,
1841.467213114754,1841-06-20,,,
1841.4699453551912,1841-06-21,,,
1841.4726775956285,1841-06-22,,,
1841.4754098360656,1841-06-23,,,
1841.4781420765028,1841-06-24,,,
1841.48087431694,1841-06-25,,,
1841.483606557377,1841-06-26,,,
1841.4863387978141,1841-06-27,,,
1841.4890710382513,1841-06-28,,,
1841.4918032786886,1841-06-29,,,
1841.4945355191257,1841-06-30,,,
1841.01912568306,1841-01-07,,,
1841.103825136612,1841-02-07,,,
1841.1803278688524,1841-03-07,,,
1841.2650273224044,1841-04-07,,,
