Year,Month,Daily,Max at 9h (°F),Min at 9h (°F),Max at 21h (°F),Min at 21h (°F),Max at 9h (°C),Min at 9h (°C),Max at 21h (°C),Min at 21h (°C),,
1930,6,11,55,48,61,51,12.8,8.9,16.1,10.6,,
1930,6,12,58,41,65,48,14.4,5,18.3,8.9,,
1930,6,13,64,44,70,53,17.8,6.7,21.1,11.7,,
1930,6,14,68,44,72,52,20,6.7,22.2,11.1,,
1930,6,15,71,45,73,52,21.7,7.2,22.8,11.1,,
1930,6,16,72,52,77,57,22.2,11.1,25,13.9,,
1930,6,17,75,52,73,58,23.9,11.1,22.8,14.4,,
1930,6,18,71,58,71,58,21.7,14.4,21.7,14.4,,
1930,6,19,67,52,63,57,19.4,11.1,17.2,13.9,,
1930,6,20,60,51,64,53,15.6,10.6,17.8,11.7,,
1930,6,21,64,48,61,55,17.8,8.9,16.1,12.8,,
1930,6,22,57,45,64,52,13.9,7.2,17.8,11.1,,
1930,6,23,58,43,58,48,14.4,6.1,14.4,8.9,,
1930,6,24,58,48,63,52,14.4,8.9,17.2,11.1,,
1930,6,25,57,46,63,51,13.9,7.8,17.2,10.6,,
1930,6,26,61,44,63,52,16.1,6.7,17.2,11.1,,
1930,6,27,59,51,62,52,15,10.6,16.7,11.1,,
1930,6,28,60,49,60,52,15.6,9.4,15.6,11.1,,
1930,6,29,58,49,69,53,14.4,9.4,20.6,11.7,,
1930,6,30,64,57,64,59,17.8,13.9,17.8,15,,
1930,7,1,65,56,67,58,18.3,13.3,19.4,14.4,,
1930,7,2,61,52,66,57,16.1,11.1,18.9,13.9,,
1930,7,3,66,54,66,55,18.9,12.2,18.9,12.8,,
1930,7,4,66,55,67,55,18.9,12.8,19.4,12.8,,
1930,7,5,61,48,66,53,16.1,8.9,18.9,11.7,,
1930,7,6,63,57,66,56,17.2,13.9,18.9,13.3,,
1930,7,7,62,48,66,53,16.7,8.9,18.9,11.7,,
1930,7,8,61,57,69,59,16.1,13.9,20.6,15,,
1930,7,9,63,58,68,58,17.2,14.4,20,14.4,,
1930,7,10,61,47,70,53,16.1,8.3,21.1,11.7,,
1930,7,11,65,54,60,54,18.3,12.2,15.6,12.2,,
1930,7,12,61,44,68,50,16.1,6.7,20,10,,
1930,7,13,64,50,64,56,17.8,10,17.8,13.3,,
1930,7,14,61,52,59,53,16.1,11.1,15,11.7,,
1930,7,15,57,49,59,50,13.9,9.4,15,10,,
1930,7,16,60,55,59,55,15.6,12.8,15,12.8,,
1930,7,17,56,53,63,54,13.3,11.7,17.2,12.2,,
1930,7,18,58,54,63,55,14.4,12.2,17.2,12.8,,
1930,7,19,59,52,65,54,15,11.1,18.3,12.2,,
1930,7,20,62,49,66,51,16.7,9.4,18.9,10.6,,
1930,7,21,60,50,58,52,15.6,10,14.4,11.1,,
1930,7,22,57,46,61,51,13.9,7.8,16.1,10.6,,
1930,7,23,58,52,60,53,14.4,11.1,15.6,11.7,,
1930,7,24,58,50,60,52,14.4,10,15.6,11.1,,
1930,7,25,58,45,62,53,14.4,7.2,16.7,11.7,,
1930,7,26,59,56,66,58,15,13.3,18.9,14.4,,
1930,7,27,63,54,67,56,17.2,12.2,19.4,13.3,,
1930,7,28,58,51,63,55,14.4,10.6,17.2,12.8,,
1930,7,29,61,54,64,56,16.1,12.2,17.8,13.3,,
1930,7,30,61,53,64,54,16.1,11.7,17.8,12.2,,
1930,7,31,62,46,61,50,16.7,7.8,16.1,10,,
1930,8,1,60,53,60,55,15.6,11.7,15.6,12.8,,
1930,8,2,59,52,63,53,15,11.1,17.2,11.7,,
1930,8,3,63,52,61,55,17.2,11.1,16.1,12.8,,
1930,8,4,58,49,62,51,14.4,9.4,16.7,10.6,,
1930,8,5,61,41,63,48,16.1,5,17.2,8.9,,
1930,8,6,59,49,61,53,15,9.4,16.1,11.7,,
1930,8,7,57,52,61,53,13.9,11.1,16.1,11.7,,
1930,8,8,58,51,62,53,14.4,10.6,16.7,11.7,,
1930,8,9,58,55,68,56,14.4,12.8,20,13.3,,
1930,8,10,64,58,66,61,17.8,14.4,18.9,16.1,,
1930,8,11,63,50,64,51,17.2,10,17.8,10.6,,
1930,8,12,60,50,62,54,15.6,10,16.7,12.2,,
1930,8,13,59,52,59,51,15,11.1,15,10.6,,
1930,8,14,59,53,64,54,15,11.7,17.8,12.2,,
1930,8,15,59,52,66,55,15,11.1,18.9,12.8,,
1930,8,16,62,44,67,47,16.7,6.7,19.4,8.3,,
1930,8,17,64,55,63,57,17.8,12.8,17.2,13.9,,
1930,8,18,57,53,61,52,13.9,11.7,16.1,11.1,,
1930,8,19,58,46,59,47,14.4,7.8,15,8.3,,
1930,8,20,55,46,59,50,12.8,7.8,15,10,,
1930,8,21,57,52,59,53,13.9,11.1,15,11.7,,
1930,8,22,52,46,63,44,11.1,7.8,17.2,6.7,,
1930,8,23,59,52,63,55,15,11.1,17.2,12.8,,
1930,8,24,59,47,64,49,15,8.3,17.8,9.4,,
1930,8,25,61,51,59,53,16.1,10.6,15,11.7,,
1930,8,26,63,50,72,63,17.2,10,22.2,17.2,,
1930,8,27,70,59,72,60,21.1,15,22.2,15.6,,
1930,8,28,67,54,64,55,19.4,12.2,17.8,12.8,,
1930,8,29,59,55,65,55,15,12.8,18.3,12.8,,
1930,8,30,64,53,58,53,17.8,11.7,14.4,11.7,,
1930,8,31,59,46,65,46,15,7.8,18.3,7.8,,
1930,9,1,62,43,68,44,16.7,6.1,20,6.7,,
1930,9,2,66,48,71,50,18.9,8.9,21.7,10,,
1930,9,3,69,45,71,46,20.6,7.2,21.7,7.8,,
1930,9,4,67,58,70,60,19.4,14.4,21.1,15.6,,
1930,9,5,67,51,63,57,19.4,10.6,17.2,13.9,,
1930,9,6,60,50,65,58,15.6,10,18.3,14.4,,
1930,9,7,58,53,64,55,14.4,11.7,17.8,12.8,,
1930,9,8,60,49,61,50,15.6,9.4,16.1,10,,
1930,9,9,59,55,65,55,15,12.8,18.3,12.8,,
1930,9,10,63,44,67,44,17.2,6.7,19.4,6.7,,
1930,9,11,63,48,65,53,17.2,8.9,18.3,11.7,,
1930,9,12,64,47,66,50,17.8,8.3,18.9,10,,
1930,9,13,62,56,59,51,16.7,13.3,15,10.6,,
1930,9,14,57,50,62,50,13.9,10,16.7,10,,
1930,9,15,57,42,63,42,13.9,5.6,17.2,5.6,,
1930,9,16,60,52,64,56,15.6,11.1,17.8,13.3,,
1930,9,17,60,47,57,48,15.6,8.3,13.9,8.9,,
1930,9,18,52,48,62,52,11.1,8.9,16.7,11.1,,
1930,9,19,60,51,62,54,15.6,10.6,16.7,12.2,,
1930,9,20,57,52,57,52,13.9,11.1,13.9,11.1,,
1930,9,21,55,53,60,54,12.8,11.7,15.6,12.2,,
1930,9,22,57,52,64,57,13.9,11.1,17.8,13.9,,
1930,9,23,64,61,66,60,17.8,16.1,18.9,15.6,,
1930,9,24,60,52,58,53,15.6,11.1,14.4,11.7,,
1930,9,25,56,50,57,50,13.3,10,13.9,10,,
1930,9,26,52,42,54,43,11.1,5.6,12.2,6.1,,
1930,9,27,51,38,55,39,10.6,3.3,12.8,3.9,,
1930,9,28,53,47,59,47,11.7,8.3,15,8.3,,
1930,9,29,54,39,54,40,12.2,3.9,12.2,4.4,,
1930,9,30,51,48,57,49,10.6,8.9,13.9,9.4,,
1930,10,1,54,46,59,50,12.2,7.8,15,10,,
1930,10,2,53,48,55,52,11.7,8.9,12.8,11.1,,
1930,10,3,55,54,59,54,12.8,12.2,15,12.2,,
1930,10,4,58,54,58,54,14.4,12.2,14.4,12.2,,
1930,10,5,57,47,55,49,13.9,8.3,12.8,9.4,,
1930,10,6,50,44,56,47,10,6.7,13.3,8.3,,
1930,10,7,49,44,52,44,9.4,6.7,11.1,6.7,,
1930,10,8,53,50,57,49,11.7,10,13.9,9.4,,
1930,10,9,49,35,55,35,9.4,1.7,12.8,1.7,,
1930,10,10,47,40,57,42,8.3,4.4,13.9,5.6,,
1930,10,11,51,47,56,47,10.6,8.3,13.3,8.3,,
1930,10,12,48,41,55,41,8.9,5,12.8,5,,
1930,10,13,51,44,62,51,10.6,6.7,16.7,10.6,,
1930,10,14,57,56,64,57,13.9,13.3,17.8,13.9,,
1930,10,15,61,57,62,57,16.1,13.9,16.7,13.9,,
1930,10,16,57,47,57,47,13.9,8.3,13.9,8.3,,
1930,10,17,53,42,57,44,11.7,5.6,13.9,6.7,,
1930,10,18,54,47,56,47,12.2,8.3,13.3,8.3,,
1930,10,19,50,46,54,46,10,7.8,12.2,7.8,,
1930,10,20,47,39,53,41,8.3,3.9,11.7,5,,
1930,10,21,46,41,54,44,7.8,5,12.2,6.7,,
1930,10,22,48,47,54,47,8.9,8.3,12.2,8.3,,
1930,10,23,54,46,51,46,12.2,7.8,10.6,7.8,,
1930,10,24,47,42,48,42,8.3,5.6,8.9,5.6,,
1930,10,25,45,42,51,43,7.2,5.6,10.6,6.1,,
1930,10,26,45,41,49,43,7.2,5,9.4,6.1,,
1930,10,27,52,44,56,51,11.1,6.7,13.3,10.6,,
1930,10,28,54,52,55,53,12.2,11.1,12.8,11.7,,
1930,10,29,54,51,57,54,12.2,10.6,13.9,12.2,,
1930,10,30,57,53,55,52,13.9,11.7,12.8,11.1,,
1930,10,31,52,45,49,44,11.1,7.2,9.4,6.7,,
1930,11,1,50,48,53,47,10,8.9,11.7,8.3,,
1930,11,2,52,44,49,44,11.1,6.7,9.4,6.7,,
1930,11,3,47,40,48,39,8.3,4.4,8.9,3.9,,
1930,11,4,43,31,50,31,6.1,-0.6,10,-0.6,,
1930,11,5,44,31,47,44,6.7,-0.6,8.3,6.7,,
1930,11,6,44,28,44,27,6.7,-2.2,6.7,-2.8,,
1930,11,7,43,35,50,43,6.1,1.7,10,6.1,,
1930,11,8,54,48,55,48,12.2,8.9,12.8,8.9,,
1930,11,9,55,49,55,48,12.8,9.4,12.8,8.9,,
1930,11,10,49,42,50,42,9.4,5.6,10,5.6,,
1930,11,11,46,32,49,32,7.8,0,9.4,0,,
1930,11,12,37,34,49,36,2.8,1.1,9.4,2.2,,
1930,11,13,48,47,50,47,8.9,8.3,10,8.3,,
1930,11,14,49,41,52,46,9.4,5,11.1,7.8,,
1930,11,15,55,50,55,39,12.8,10,12.8,3.9,,
1930,11,16,39,28,43,27,3.9,-2.2,6.1,-2.8,,
1930,11,17,33,23,42,26,0.6,-5,5.6,-3.3,,
1930,11,18,45,40,54,45,7.2,4.4,12.2,7.2,,
1930,11,19,54,47,48,44,12.2,8.3,8.9,6.7,,
1930,11,20,52,44,56,52,11.1,6.7,13.3,11.1,,
1930,11,21,52,48,52,49,11.1,8.9,11.1,9.4,,
1930,11,22,49,45,50,38,9.4,7.2,10,3.3,,
1930,11,23,39,34,46,36,3.9,1.1,7.8,2.2,,
1930,11,24,51,41,53,45,10.6,5,11.7,7.2,,
1930,11,25,45,43,50,43,7.2,6.1,10,6.1,,
1930,11,26,43,34,45,34,6.1,1.1,7.2,1.1,,
1930,11,27,39,30,46,28,3.9,-1.1,7.8,-2.2,,
1930,11,28,37,26,42,25,2.8,-3.3,5.6,-3.9,,
1930,11,29,36,30,42,31,2.2,-1.1,5.6,-0.6,,
1930,11,30,36,26,42,26,2.2,-3.3,5.6,-3.3,,
1930,12,1,41,38,46,37,5,3.3,7.8,2.8,,
1930,12,2,47,43,47,42,8.3,6.1,8.3,5.6,,
1930,12,3,44,39,46,37,6.7,3.9,7.8,2.8,,
1930,12,4,43,35,44,38,6.1,1.7,6.7,3.3,,
1930,12,5,42,41,44,40,5.6,5,6.7,4.4,,
1930,12,6,44,43,46,44,6.7,6.1,7.8,6.7,,
1930,12,7,45,33,43,29,7.2,0.6,6.1,-1.7,,
1930,12,8,43,35,41,33,6.1,1.7,5,0.6,,
1930,12,9,34,29,40,30,1.1,-1.7,4.4,-1.1,,
1930,12,10,37,29,47,37,2.8,-1.7,8.3,2.8,,
1930,12,11,52,46,50,46,11.1,7.8,10,7.8,,
1930,12,12,46,43,50,45,7.8,6.1,10,7.2,,
1930,12,13,53,38,47,41,11.7,3.3,8.3,5,,
1930,12,14,42,36,41,37,5.6,2.2,5,2.8,,
1930,12,15,38,34,42,35,3.3,1.1,5.6,1.7,,
1930,12,16,47,39,45,35,8.3,3.9,7.2,1.7,,
1930,12,17,38,34,47,37,3.3,1.1,8.3,2.8,,
1930,12,18,53,46,54,51,11.7,7.8,12.2,10.6,,
1930,12,19,52,47,52,46,11.1,8.3,11.1,7.8,,
1930,12,20,49,45,51,46,9.4,7.2,10.6,7.8,,
1930,12,21,46,34,44,35,7.8,1.1,6.7,1.7,,
1930,12,22,43,40,41,38,6.1,4.4,5,3.3,,
1930,12,23,45,40,47,43,7.2,4.4,8.3,6.1,,
1930,12,24,43,39,43,39,6.1,3.9,6.1,3.9,,
1930,12,25,42,39,41,39,5.6,3.9,5,3.9,,
1930,12,26,45,37,47,43,7.2,2.8,8.3,6.1,,
1930,12,27,52,39,49,41,11.1,3.9,9.4,5,,
1930,12,28,43,38,50,38,6.1,3.3,10,3.3,,
1930,12,29,50,36,43,36,10,2.2,6.1,2.2,,
1930,12,30,37,33,39,36,2.8,0.6,3.9,2.2,,
1930,12,31,40,36,44,34,4.4,2.2,6.7,1.1,,
1931,1,1,39,31,40,30,3.9,-0.6,4.4,-1.1,,
1931,1,2,36,29,37,27,2.2,-1.7,2.8,-2.8,,
1931,1,3,32,27,40,27,0,-2.8,4.4,-2.8,,
1931,1,4,40,35,44,34,4.4,1.7,6.7,1.1,,
1931,1,5,34,26,37,24,1.1,-3.3,2.8,-4.4,,
1931,1,6,31,26,35,27,-0.6,-3.3,1.7,-2.8,,
1931,1,7,32,24,40,24,0,-4.4,4.4,-4.4,,
1931,1,8,34,32,41,30,1.1,0,5,-1.1,,
1931,1,9,40,28,41,28,4.4,-2.2,5,-2.2,,
1931,1,10,37,34,47,36,2.8,1.1,8.3,2.2,,
1931,1,11,46,42,48,45,7.8,5.6,8.9,7.2,,
1931,1,12,47,33,41,33,8.3,0.6,5,0.6,,
1931,1,13,38,34,38,33,3.3,1.1,3.3,0.6,,
1931,1,14,34,24,43,25,1.1,-4.4,6.1,-3.9,,
1931,1,15,46,38,48,45,7.8,3.3,8.9,7.2,,
1931,1,16,48,45,52,47,8.9,7.2,11.1,8.3,,
1931,1,17,52,42,44,41,11.1,5.6,6.7,5,,
1931,1,18,43,41,49,43,6.1,5,9.4,6.1,,
1931,1,19,50,48,50,48,10,8.9,10,8.9,,
1931,1,20,50,45,50,41,10,7.2,10,5,,
1931,1,21,45,39,48,44,7.2,3.9,8.9,6.7,,
1931,1,22,45,33,46,33,7.2,0.6,7.8,0.6,,
1931,1,23,49,45,48,41,9.4,7.2,8.9,5,,
1931,1,24,42,37,44,37,5.6,2.8,6.7,2.8,,
1931,1,25,39,35,44,34,3.9,1.7,6.7,1.1,,
1931,1,26,40,35,46,35,4.4,1.7,7.8,1.7,,
1931,1,27,43,37,52,42,6.1,2.8,11.1,5.6,,
1931,1,28,47,41,49,41,8.3,5,9.4,5,,
1931,1,29,45,39,46,40,7.2,3.9,7.8,4.4,,
1931,1,30,41,33,43,34,5,0.6,6.1,1.1,,
1931,1,31,46,38,52,46,7.8,3.3,11.1,7.8,,
1931,2,1,46,37,45,36,7.8,2.8,7.2,2.2,,
1931,2,2,43,38,45,40,6.1,3.3,7.2,4.4,,
1931,2,3,40,29,43,28,4.4,-1.7,6.1,-2.2,,
1931,2,4,36,31,45,36,2.2,-0.6,7.2,2.2,,
1931,2,5,41,33,48,35,5,0.6,8.9,1.7,,
1931,2,6,48,43,46,40,8.9,6.1,7.8,4.4,,
1931,2,7,41,31,46,33,5,-0.6,7.8,0.6,,
1931,2,8,46,43,52,46,7.8,6.1,11.1,7.8,,
1931,2,9,52,43,54,41,11.1,6.1,12.2,5,,
1931,2,10,52,37,42,37,11.1,2.8,5.6,2.8,,
1931,2,11,41,36,47,40,5,2.2,8.3,4.4,,
1931,2,12,41,34,44,36,5,1.1,6.7,2.2,,
1931,2,13,40,34,44,35,4.4,1.1,6.7,1.7,,
1931,2,14,38,33,42,34,3.3,0.6,5.6,1.1,,
1931,2,15,48,41,48,42,8.9,5,8.9,5.6,,
1931,2,16,43,34,42,34,6.1,1.1,5.6,1.1,,
1931,2,17,39,34,43,36,3.9,1.1,6.1,2.2,,
1931,2,18,40,33,44,32,4.4,0.6,6.7,0,,
1931,2,19,38,28,46,36,3.3,-2.2,7.8,2.2,,
1931,2,20,49,44,50,41,9.4,6.7,10,5,,
1931,2,21,41,33,42,32,5,0.6,5.6,0,,
1931,2,22,37,32,47,32,2.8,0,8.3,0,,
1931,2,23,42,35,49,34,5.6,1.7,9.4,1.1,,
1931,2,24,45,38,52,40,7.2,3.3,11.1,4.4,,
1931,2,25,51,49,52,50,10.6,9.4,11.1,10,,
1931,2,26,51,48,50,41,10.6,8.9,10,5,,
1931,2,27,41,28,39,34,5,-2.2,3.9,1.1,,
1931,2,28,37,33,39,31,2.8,0.6,3.9,-0.6,,
1931,3,1,36,33,42,34,2.2,0.6,5.6,1.1,,
1931,3,2,37,28,44,32,2.8,-2.2,6.7,0,,
1931,3,3,41,38,45,40,5,3.3,7.2,4.4,,
1931,3,4,43,40,43,40,6.1,4.4,6.1,4.4,,
1931,3,5,44,41,46,43,6.7,5,7.8,6.1,,
1931,3,6,43,37,40,36,6.1,2.8,4.4,2.2,,
1931,3,7,36,28,36,28,2.2,-2.2,2.2,-2.2,,
1931,3,8,31,27,36,31,-0.6,-2.8,2.2,-0.6,,
1931,3,9,35,31,37,31,1.7,-0.6,2.8,-0.6,,
1931,3,10,33,23,45,30,0.6,-5,7.2,-1.1,,
1931,3,11,42,27,47,28,5.6,-2.8,8.3,-2.2,,
1931,3,12,43,32,46,33,6.1,0,7.8,0.6,,
1931,3,13,44,38,49,38,6.7,3.3,9.4,3.3,,
1931,3,14,44,32,51,35,6.7,0,10.6,1.7,,
1931,3,15,47,39,52,40,8.3,3.9,11.1,4.4,,
1931,3,16,48,38,51,38,8.9,3.3,10.6,3.3,,
1931,3,17,45,39,53,40,7.2,3.9,11.7,4.4,,
1931,3,18,47,41,56,41,8.3,5,13.3,5,,
1931,3,19,49,45,51,46,9.4,7.2,10.6,7.8,,
1931,3,20,50,48,57,48,10,8.9,13.9,8.9,,
1931,3,21,53,47,58,47,11.7,8.3,14.4,8.3,,
1931,3,22,56,37,56,38,13.3,2.8,13.3,3.3,,
1931,3,23,54,32,50,32,12.2,0,10,0,,
1931,3,24,48,41,50,40,8.9,5,10,4.4,,
1931,3,25,46,34,49,39,7.8,1.1,9.4,3.9,,
1931,3,26,49,39,56,43,9.4,3.9,13.3,6.1,,
1931,3,27,48,40,60,48,8.9,4.4,15.6,8.9,,
1931,3,28,56,47,53,47,13.3,8.3,11.7,8.3,,
1931,3,29,49,42,44,41,9.4,5.6,6.7,5,,
1931,3,30,45,42,52,44,7.2,5.6,11.1,6.7,,
1931,3,31,48,43,47,44,8.9,6.1,8.3,6.7,,
1931,4,1,45,43,43,38,7.2,6.1,6.1,3.3,,
1931,4,2,41,39,45,37,5,3.9,7.2,2.8,,
1931,4,3,42,34,48,37,5.6,1.1,8.9,2.8,,
1931,4,4,46,36,54,39,7.8,2.2,12.2,3.9,,
1931,4,5,50,42,51,44,10,5.6,10.6,6.7,,
1931,4,6,50,47,56,47,10,8.3,13.3,8.3,,
1931,4,7,54,44,54,46,12.2,6.7,12.2,7.8,,
1931,4,8,50,47,60,47,10,8.3,15.6,8.3,,
1931,4,9,53,48,62,49,11.7,8.9,16.7,9.4,,
1931,4,10,59,39,65,45,15,3.9,18.3,7.2,,
1931,4,11,63,46,61,49,17.2,7.8,16.1,9.4,,
1931,4,12,55,40,55,40,12.8,4.4,12.8,4.4,,
1931,4,13,51,34,51,36,10.6,1.1,10.6,2.2,,
1931,4,14,50,47,56,48,10,8.3,13.3,8.9,,
1931,4,15,54,45,53,45,12.2,7.2,11.7,7.2,,
1931,4,16,47,39,52,42,8.3,3.9,11.1,5.6,,
1931,4,17,48,43,51,44,8.9,6.1,10.6,6.7,,
1931,4,18,48,38,51,40,8.9,3.3,10.6,4.4,,
1931,4,19,49,36,50,38,9.4,2.2,10,3.3,,
1931,4,20,47,35,49,36,8.3,1.7,9.4,2.2,,
1931,4,21,47,34,53,35,8.3,1.1,11.7,1.7,,
1931,4,22,46,35,53,38,7.8,1.7,11.7,3.3,,
1931,4,23,52,38,53,41,11.1,3.3,11.7,5,,
1931,4,24,47,44,54,46,8.3,6.7,12.2,7.8,,
1931,4,25,47,43,55,44,8.3,6.1,12.8,6.7,,
1931,4,26,49,42,54,46,9.4,5.6,12.2,7.8,,
1931,4,27,51,42,55,46,10.6,5.6,12.8,7.8,,
1931,4,28,51,47,51,46,10.6,8.3,10.6,7.8,,
1931,4,29,47,36,58,39,8.3,2.2,14.4,3.9,,
1931,4,30,56,32,57,35,13.3,0,13.9,1.7,,
1931,5,1,52,39,53,43,11.1,3.9,11.7,6.1,,
1931,5,2,49,31,55,35,9.4,-0.6,12.8,1.7,,
1931,5,3,52,31,53,33,11.1,-0.6,11.7,0.6,,
1931,5,4,50,33,52,38,10,0.6,11.1,3.3,,
1931,5,5,48,37,54,42,8.9,2.8,12.2,5.6,,
1931,5,6,50,45,59,50,10,7.2,15,10,,
1931,5,7,51,41,60,48,10.6,5,15.6,8.9,,
1931,5,8,59,37,61,44,15,2.8,16.1,6.7,,
1931,5,9,60,45,56,49,15.6,7.2,13.3,9.4,,
1931,5,10,54,52,59,54,12.2,11.1,15,12.2,,
1931,5,11,58,47,60,50,14.4,8.3,15.6,10,,
1931,5,12,58,44,59,49,14.4,6.7,15,9.4,,
1931,5,13,57,51,63,52,13.9,10.6,17.2,11.1,,
1931,5,14,56,49,58,51,13.3,9.4,14.4,10.6,,
1931,5,15,55,47,60,49,12.8,8.3,15.6,9.4,,
1931,5,16,56,41,58,47,13.3,5,14.4,8.3,,
1931,5,17,57,41,58,45,13.9,5,14.4,7.2,,
1931,5,18,57,38,63,45,13.9,3.3,17.2,7.2,,
1931,5,19,60,44,62,46,15.6,6.7,16.7,7.8,,
1931,5,20,55,40,57,46,12.8,4.4,13.9,7.8,,
1931,5,21,54,45,54,48,12.2,7.2,12.2,8.9,,
1931,5,22,52,47,61,48,11.1,8.3,16.1,8.9,,
1931,5,23,58,49,61,54,14.4,9.4,16.1,12.2,,
1931,5,24,59,49,63,53,15,9.4,17.2,11.7,,
1931,5,25,58,50,61,54,14.4,10,16.1,12.2,,
1931,5,26,57,47,61,51,13.9,8.3,16.1,10.6,,
1931,5,27,60,47,67,48,15.6,8.3,19.4,8.9,,
1931,5,28,62,53,57,54,16.7,11.7,13.9,12.2,,
1931,5,29,55,48,61,52,12.8,8.9,16.1,11.1,,
1931,5,30,56,49,62,53,13.3,9.4,16.7,11.7,,
1931,5,31,59,51,60,53,15,10.6,15.6,11.7,,
1931,6,1,58,49,66,51,14.4,9.4,18.9,10.6,,
1931,6,2,65,50,61,53,18.3,10,16.1,11.7,,
1931,6,3,60,56,70,57,15.6,13.3,21.1,13.9,,
1931,6,4,67,52,72,59,19.4,11.1,22.2,15,,
1931,6,5,69,59,60,54,20.6,15,15.6,12.2,,
1931,6,6,55,51,64,55,12.8,10.6,17.8,12.8,,
1931,6,7,57,53,65,55,13.9,11.7,18.3,12.8,,
1931,6,8,55,53,65,55,12.8,11.7,18.3,12.8,,
1931,6,9,62,51,67,54,16.7,10.6,19.4,12.2,,
1931,6,10,63,57,67,58,17.2,13.9,19.4,14.4,,
1931,6,11,62,47,63,53,16.7,8.3,17.2,11.7,,
1931,6,12,58,53,65,54,14.4,11.7,18.3,12.2,,
1931,6,13,65,47,65,54,18.3,8.3,18.3,12.2,,
1931,6,14,57,52,65,55,13.9,11.1,18.3,12.8,,
1931,6,15,58,47,60,55,14.4,8.3,15.6,12.8,,
1931,6,16,56,50,64,54,13.3,10,17.8,12.2,,
1931,6,17,62,45,61,51,16.7,7.2,16.1,10.6,,
1931,6,18,57,51,60,51,13.9,10.6,15.6,10.6,,
1931,6,19,58,50,59,50,14.4,10,15,10,,
1931,6,20,58,45,58,49,14.4,7.2,14.4,9.4,,
1931,6,21,57,54,63,57,13.9,12.2,17.2,13.9,,
1931,6,22,59,56,65,57,15,13.3,18.3,13.9,,
1931,6,23,62,56,66,57,16.7,13.3,18.9,13.9,,
1931,6,24,62,55,66,56,16.7,12.8,18.9,13.3,,
1931,6,25,64,44,70,53,17.8,6.7,21.1,11.7,,
1931,6,26,65,58,68,61,18.3,14.4,20,16.1,,
1931,6,27,67,59,68,60,19.4,15,20,15.6,,
1931,6,28,67,55,67,56,19.4,12.8,19.4,13.3,,
1931,6,29,63,47,62,55,17.2,8.3,16.7,12.8,,
1931,6,30,61,44,58,50,16.1,6.7,14.4,10,,
1931,7,1,58,54,62,56,14.4,12.2,16.7,13.3,,
1931,7,2,60,53,62,54,15.6,11.7,16.7,12.2,,
1931,7,3,60,55,67,58,15.6,12.8,19.4,14.4,,
1931,7,4,65,51,65,57,18.3,10.6,18.3,13.9,,
1931,7,5,64,49,62,54,17.8,9.4,16.7,12.2,,
1931,7,6,60,46,62,51,15.6,7.8,16.7,10.6,,
1931,7,7,60,51,56,53,15.6,10.6,13.3,11.7,,
1931,7,8,54,50,60,52,12.2,10,15.6,11.1,,
1931,7,9,59,52,65,54,15,11.1,18.3,12.2,,
1931,7,10,62,50,72,55,16.7,10,22.2,12.8,,
1931,7,11,67,53,70,57,19.4,11.7,21.1,13.9,,
1931,7,12,60,56,65,57,15.6,13.3,18.3,13.9,,
1931,7,13,63,49,66,53,17.2,9.4,18.9,11.7,,
1931,7,14,63,53,63,55,17.2,11.7,17.2,12.8,,
1931,7,15,62,54,67,57,16.7,12.2,19.4,13.9,,
1931,7,16,64,52,65,56,17.8,11.1,18.3,13.3,,
1931,7,17,61,54,64,54,16.1,12.2,17.8,12.2,,
1931,7,18,59,54,62,56,15,12.2,16.7,13.3,,
1931,7,19,61,52,59,55,16.1,11.1,15,12.8,,
1931,7,20,60,50,61,52,15.6,10,16.1,11.1,,
1931,7,21,59,50,65,54,15,10,18.3,12.2,,
1931,7,22,66,57,68,60,18.9,13.9,20,15.6,,
1931,7,23,60,52,63,55,15.6,11.1,17.2,12.8,,
1931,7,24,62,53,60,55,16.7,11.7,15.6,12.8,,
1931,7,25,59,56,65,57,15,13.3,18.3,13.9,,
1931,7,26,60,52,63,54,15.6,11.1,17.2,12.2,,
1931,7,27,59,49,61,53,15,9.4,16.1,11.7,,
1931,7,28,59,52,62,53,15,11.1,16.7,11.7,,
1931,7,29,60,51,63,56,15.6,10.6,17.2,13.3,,
1931,7,30,61,54,63,56,16.1,12.2,17.2,13.3,,
1931,7,31,60,53,62,55,15.6,11.7,16.7,12.8,,
1931,8,1,62,51,70,53,16.7,10.6,21.1,11.7,,
1931,8,2,68,53,70,57,20,11.7,21.1,13.9,,
1931,8,3,67,53,71,56,19.4,11.7,21.7,13.3,,
1931,8,4,69,50,74,55,20.6,10,23.3,12.8,,
1931,8,5,73,57,75,60,22.8,13.9,23.9,15.6,,
1931,8,6,74,56,69,58,23.3,13.3,20.6,14.4,,
1931,8,7,64,51,59,54,17.8,10.6,15,12.2,,
1931,8,8,54,51,61,52,12.2,10.6,16.1,11.1,,
1931,8,9,56,49,63,51,13.3,9.4,17.2,10.6,,
1931,8,10,59,53,59,55,15,11.7,15,12.8,,
1931,8,11,58,53,62,54,14.4,11.7,16.7,12.2,,
1931,8,12,60,57,65,57,15.6,13.9,18.3,13.9,,
1931,8,13,63,52,66,54,17.2,11.1,18.9,12.2,,
1931,8,14,60,56,64,59,15.6,13.3,17.8,15,,
1931,8,15,59,50,66,55,15,10,18.9,12.8,,
